id,MultinomialNB(),proba_0,proba_1
23427,0,1.0,2.0413170454120154e-42
23428,1,0.0004172696478752709,0.9995827303521737
23429,1,1.8513532584410912e-109,1.0
23430,0,1.0,4.597573981998649e-298
23431,1,9.803904097998315e-16,1.0
23432,1,7.196715333477315e-43,1.0
23433,1,6.991843475364994e-92,1.0
23434,1,5.983741960137242e-06,0.9999940162580826
23435,0,1.0,9.976683411102747e-45
23436,1,2.4538391434600986e-73,1.0
23437,1,6.522668903008348e-05,0.9999347733109283
23438,0,1.0,1.7974132289345248e-74
23439,0,1.0,1.8944079216121922e-215
23440,1,6.367100656099159e-41,1.0
23441,0,1.0,1.1476603629342102e-266
23442,1,0.04394104222024016,0.9560589577797671
23443,0,0.9999999985529939,1.4470280709964404e-09
23444,0,1.0,1.215240892339799e-65
23445,1,2.359952023390955e-36,1.0
23446,1,1.7854576041809059e-22,1.0
23447,1,9.51946141185045e-07,0.9999990480541766
23448,0,1.0,1.8601872802229277e-83
23449,0,1.0,1.0311727444459014e-21
23450,1,3.5842529844158296e-09,0.9999999964156814
23451,0,1.0,1.214982300341941e-80
23452,0,0.8797586904027421,0.12024130959730571
23453,1,3.808610697521082e-281,1.0
23454,1,1.6350343572081711e-18,1.0
23455,0,0.9999999995395683,4.605072870552359e-10
23456,0,0.999999999947704,5.232865965885507e-11
23457,1,0.35832442901621664,0.6416755709837515
23458,0,1.0,2.052132891968771e-17
23459,1,7.98839859804515e-94,1.0
23460,1,8.213663782045892e-24,1.0
23461,0,0.9999999999977263,2.2238901880804015e-12
23462,1,0.15517265217795967,0.8448273478219139
23463,1,1.7159112512794165e-13,0.9999999999997726
23464,0,0.9477793927819299,0.05222060721805346
23465,1,1.854425723397838e-18,1.0
23466,0,1.0,2.7660241818547577e-37
23467,1,6.45217359191068e-14,1.0
23468,1,2.2501573338006294e-72,1.0
23469,0,1.0,8.836563222305957e-143
23470,0,1.0,9.107070420134628e-26
23471,1,1.2454123533515646e-08,0.9999999875458343
23472,1,1.108202587399764e-174,1.0
23473,1,7.715957153692964e-28,1.0
23474,0,1.0,1.5329556793513204e-120
23475,0,0.9999999999404281,5.950687187530079e-11
23476,1,2.7692080095050136e-06,0.9999972307921015
23477,1,1.566530162220247e-41,1.0
23478,0,1.0,1.1278616705066934e-32
23479,0,1.0,4.797100855280437e-78
23480,1,5.141540505618033e-31,1.0
23481,1,3.733691709222166e-72,1.0
23482,1,4.387488284484886e-37,1.0
23483,0,1.0,1.4827972641152742e-123
23484,0,1.0,5.1426959375866365e-24
23485,1,3.9329849359165325e-14,1.0
23486,0,1.0,5.614982855362356e-122
23487,0,0.9999995359204317,4.640796698454489e-07
23488,0,0.9921598650274601,0.007840134972539945
23489,0,1.0,1.851315405217375e-22
23490,0,1.0,2.0550160987721998e-194
23491,0,1.0,4.882478163198407e-227
23492,0,0.999999999082263,9.177239554147516e-10
23493,0,1.0,6.665068666147412e-100
23494,1,2.426904304545511e-19,1.0
23495,1,1.0465848153798473e-65,1.0
23496,1,3.814166847657401e-19,1.0
23497,0,1.0,2.522943706714102e-28
23498,0,0.9999984843450538,1.515654730889599e-06
23499,0,1.0,2.3499826940460746e-15
23500,1,9.81166879848639e-60,1.0
23501,0,0.9999999949804987,5.019698496292386e-09
23502,0,1.0,9.423639477496485e-28
23503,0,0.9999998655032504,1.3449678055190233e-07
23504,1,6.130830090334174e-36,1.0
23505,1,7.007777505608366e-09,0.999999992992116
23506,1,0.00039671890038040327,0.9996032810996179
23507,1,0.001201484529168069,0.9987985154707872
23508,0,1.0,9.887674497835428e-101
23509,1,6.304222954961936e-172,1.0
23510,0,1.0,2.9005619356124654e-108
23511,1,2.903262145240343e-07,0.999999709673872
23512,0,1.0,2.923029802462794e-213
23513,1,3.925810407690003e-33,1.0
23514,0,0.9999999999990905,7.961213639659505e-13
23515,0,1.0,5.1687237851160034e-132
23516,0,1.0,2.70295039038319e-234
23517,1,9.168841380237554e-28,1.0
23518,0,1.0,1.7156919167676455e-86
23519,0,1.0,4.713746522804738e-91
23520,1,5.465575814064988e-17,1.0
23521,1,2.260612090342e-94,1.0
23522,1,1.4750409142270431e-21,1.0
23523,1,3.0632421248971036e-23,1.0
23524,1,1.2238418975827472e-17,1.0
23525,1,2.986200044612674e-12,0.9999999999970441
23526,0,1.0,3.593329305191237e-34
23527,0,1.0,5.5826436281574834e-257
23528,0,0.9951449692905986,0.004855030709608996
23529,1,4.3792767901589976e-91,1.0
23530,0,1.0,8.164060726372608e-67
23531,0,1.0,4.9154915098747555e-22
23532,0,1.0,8.51598746887988e-116
23533,1,9.506464111632182e-07,0.9999990493533886
23534,0,1.0,1.1252696870215127e-41
23535,0,1.0,7.506413843943313e-22
23536,1,2.437120706994266e-16,1.0
23537,1,2.6226298545026376e-10,0.9999999997380655
23538,0,0.9999999995839062,4.16063639995081e-10
23539,0,1.0,5.955013846231636e-126
23540,0,1.0,8.195405268055255e-21
23541,1,1.9525538660953742e-18,1.0
23542,0,1.0,2.1975715030474536e-189
23543,0,1.0,1.2845191292303586e-78
23544,0,1.0,1.436508893619975e-14
23545,1,7.52202409509039e-61,1.0
23546,0,1.0,1.0069165967302947e-31
23547,0,1.0,1.5380295138867304e-104
23548,1,1.931955916244777e-50,1.0
23549,1,3.119659142212658e-50,1.0
23550,0,0.999999045479968,9.54519990546786e-07
23551,1,1.1074901582961709e-17,1.0
23552,0,0.9983962632179009,0.0016037367822063866
23553,1,9.995530661051377e-177,1.0
23554,0,1.0,8.388456128035032e-232
23555,1,5.808102581513412e-34,1.0
23556,0,1.0,7.380090671111722e-86
23557,0,0.9999923142686152,7.685731378110003e-06
23558,1,2.323488617648257e-43,1.0
23559,1,0.07483814995777097,0.9251618500421283
23560,0,1.0,7.422409822981683e-29
23561,0,1.0,5.140544014260043e-154
23562,0,1.0,1.6564979196511978e-58
23563,0,1.0,3.819523124779028e-191
23564,0,1.0,5.179070928696421e-34
23565,1,3.175759113159723e-18,1.0
23566,0,0.9999999999922125,7.795031123891295e-12
23567,0,1.0,9.174478373764293e-226
23568,0,1.0,1.7440061158592716e-24
23569,1,3.330378213913807e-267,1.0
23570,0,1.0,3.993770843055224e-86
23571,0,1.0,1.9251191801690943e-206
23572,1,1.9681142014558638e-10,0.9999999998032081
23573,0,0.9995607811119818,0.0004392188880510709
23574,1,9.909134700021448e-62,1.0
23575,1,1.574453116251399e-61,1.0
23576,1,8.270917591443444e-88,1.0
23577,0,1.0,3.5559735759270386e-286
23578,0,1.0,4.9948800833676714e-77
23579,1,4.1253634052057965e-24,1.0
23580,0,1.0,7.756784900776053e-34
23581,0,1.0,2.0000172619158596e-20
23582,1,1.4198664875644466e-18,1.0
23583,0,1.0,1.2610017832789846e-49
23584,0,0.9999996822962708,3.177037460203964e-07
23585,0,1.0,1.507177485003041e-22
23586,0,0.9997261730976443,0.0002738269022897873
23587,1,8.224148674162222e-22,1.0
23588,1,2.188119100465248e-26,1.0
23589,1,1.6110869632826986e-88,1.0
23590,0,1.0,1.471431618466581e-124
23591,0,1.0,1.6320957879285008e-27
23592,0,1.0,1.9311599131953855e-63
23593,0,0.8616743844694111,0.1383256155305896
23594,1,3.659726646213649e-14,1.0
23595,0,0.8904391430069328,0.10956085699307794
23596,0,1.0,4.629792415047751e-34
23597,0,1.0,0.0
23598,0,1.0,3.514934209211786e-286
23599,1,4.1274535331355866e-33,1.0
23600,0,1.0,4.277506024697725e-25
23601,1,8.489191419292814e-44,1.0
23602,0,0.9999999605207684,3.9479213664319746e-08
23603,0,1.0,2.3167761947014265e-134
23604,1,6.018666890783977e-47,1.0
23605,0,1.0,4.754451524368092e-86
23606,0,1.0,9.621588326475031e-34
23607,0,1.0,5.961765159308729e-39
23608,0,1.0,3.6987087245685856e-43
23609,0,1.0,3.2280533831372696e-24
23610,0,0.9999999847435675,1.5256475108640992e-08
23611,0,1.0,2.3027225089646337e-23
23612,0,1.0,1.5015977319136384e-16
23613,0,1.0,1.4569484276764232e-27
23614,1,2.9087032822833834e-29,1.0
23615,1,1.0815213889004966e-146,1.0
23616,0,0.9999997918344196,2.081655515806194e-07
23617,1,1.8520035130389007e-05,0.9999814799649029
23618,0,1.0,3.8264960544569335e-38
23619,0,0.9999999998426574,1.5772213565339144e-10
23620,1,2.5485687624255e-62,1.0
23621,1,8.537721665021502e-34,1.0
23622,1,0.017241283067626553,0.9827587169323869
23623,0,1.0,2.1587198748292243e-42
23624,0,1.0,4.0807885314865456e-82
23625,0,1.0,2.6662264327312845e-70
23626,0,1.0,1.547527704724761e-43
23627,0,0.999999984567694,1.5432375908667143e-08
23628,0,1.0,1.524091165118895e-137
23629,0,0.9999999998386784,1.6134117864258011e-10
23630,0,1.0,8.033819672561683e-122
23631,1,0.00012300024888552827,0.9998769997509693
23632,0,1.0,6.873685234226575e-69
23633,0,1.0,9.961087066025474e-93
23634,0,1.0,2.3432056973937867e-55
23635,1,1.7647148853277446e-10,0.999999999823558
23636,0,1.0,2.072181132772597e-121
23637,0,1.0,7.72288563602599e-61
23638,1,3.048509952723979e-05,0.9999695149003138
23639,0,1.0,5.488609293980707e-49
23640,1,2.529806349273105e-06,0.9999974701936648
23641,0,1.0,5.752817614427719e-76
23642,0,1.0,8.751553779530132e-35
23643,0,0.9999999033843825,9.661582682171832e-08
23644,0,1.0,5.8942286965813286e-40
23645,1,0.00034832248997578204,0.9996516775100112
23646,1,2.738851959732323e-16,1.0
23647,0,1.0,6.134564801794692e-129
23648,1,1.982535985782049e-38,1.0
23649,1,0.4960937500000003,0.5039062499999998
23650,0,1.0,5.888769136445196e-36
23651,0,1.0,1.3340196848583445e-104
23652,0,1.0,1.3034613153581532e-91
23653,1,0.034088980638904746,0.9659110193610978
23654,0,0.9963773607735449,0.0036226392264659024
23655,0,1.0,1.4010812795435492e-64
23656,0,1.0,4.287115703649106e-81
23657,1,0.008059036369085547,0.9919409636309907
23658,0,1.0,3.96516119298554e-211
23659,0,1.0,6.23378344491351e-65
23660,1,2.321751608079456e-16,1.0
23661,1,0.0,1.0
23662,0,0.9999999978763299,2.12411677731658e-09
23663,0,1.0,5.082794237130477e-38
23664,0,1.0,9.007256278471942e-266
23665,0,1.0,1.576064122485083e-138
23666,0,1.0,1.2992977878290316e-91
23667,1,0.06107659929448811,0.9389234007051066
23668,0,1.0,4.542304769803233e-149
23669,0,1.0,3.601214854291155e-32
23670,1,3.2674772417363685e-40,1.0
23671,1,2.3960853208852852e-268,1.0
23672,0,1.0,6.128714397718714e-87
23673,0,1.0,2.0411501954884316e-26
23674,0,1.0,2.6216534003016116e-76
23675,0,1.0,3.7527470689594315e-16
23676,1,2.494668068084925e-284,1.0
23677,1,0.10365189342303532,0.8963481065767904
23678,1,0.4960937500000003,0.5039062499999998
23679,1,0.00010497260924052946,0.9998950273907848
23680,1,1.998220834406519e-43,1.0
23681,0,1.0,1.3162119984164906e-83
23682,0,1.0,5.509738478642774e-75
23683,0,1.0,2.817506659829839e-92
23684,1,4.975672196453323e-06,0.9999950243278458
23685,0,1.0,1.242201297644592e-57
23686,1,0.0,1.0
23687,0,1.0,9.440292433950178e-22
23688,1,8.772486016512466e-134,1.0
23689,1,7.264813444655031e-28,1.0
23690,0,1.0,2.760634275529252e-243
23691,0,1.0,2.813572677361582e-73
23692,1,0.4960937500000003,0.5039062499999998
23693,0,1.0,2.2368330586717783e-106
23694,0,1.0,3.427113553504653e-89
23695,0,1.0,3.293190860866519e-30
23696,0,0.9999999999993179,6.628701674134436e-13
23697,0,1.0,2.0776987977674832e-94
23698,0,1.0,1.5879116632803787e-28
23699,0,1.0,2.382167801657205e-136
23700,1,0.4960937500000003,0.5039062499999998
23701,0,0.9991605354582733,0.0008394645418644636
23702,1,2.9473972041573797e-32,1.0
23703,0,0.9292843715942994,0.07071562840565117
23704,1,3.472103770518207e-282,1.0
23705,1,6.203221494784284e-33,1.0
23706,1,2.316221073728185e-199,1.0
23707,0,0.9999999999992042,7.879488725766281e-13
23708,0,1.0,6.337924676197454e-187
23709,1,3.003862317892596e-11,0.9999999999699867
23710,0,1.0,5.108475607179735e-24
23711,1,2.3697196427860125e-07,0.9999997630280003
23712,0,1.0,1.6583486742514548e-18
23713,1,1.878734876064381e-73,1.0
23714,1,6.68055419471625e-70,1.0
23715,0,1.0,1.2852561218597048e-166
23716,1,0.10374913367122876,0.8962508663287754
23717,0,0.9999998985595135,1.0144031502210244e-07
23718,1,0.017315265706145465,0.9826847342937904
23719,0,0.9996932299863294,0.0003067700136950331
23720,0,1.0,6.571351470516382e-16
23721,1,0.0050943477146731244,0.9949056522860433
23722,1,4.3062478690911035e-116,1.0
23723,0,0.9999999999990905,8.930101698392714e-13
23724,1,1.6001891741798312e-218,1.0
23725,0,1.0,2.910650262359072e-104
23726,0,0.9999999999699867,3.0186006982902904e-11
23727,0,0.999999999870397,1.2965623387054732e-10
23728,1,1.8344132932893308e-10,0.9999999998167368
23729,0,1.0,3.7629351657896437e-16
23730,0,1.0,3.348250366716966e-57
23731,0,1.0,7.368201500200779e-36
23732,0,1.0,1.5100626112290169e-64
23733,0,0.957144341199358,0.04285565880063201
23734,0,1.0,6.405731147207637e-17
23735,0,0.9999999999977263,2.471248835591492e-12
23736,1,9.650008010117261e-24,1.0
23737,0,1.0,1.2179983238855968e-17
23738,0,0.9999937486070821,6.251392894969151e-06
23739,0,0.9999999999990905,8.341760368110361e-13
23740,0,1.0,3.416828547681779e-14
23741,1,8.141559841026272e-14,0.9999999999998863
23742,1,2.747198569232055e-14,1.0
23743,1,6.470699103504525e-60,1.0
23744,0,1.0,6.051983210921899e-104
23745,1,3.056676977894042e-08,0.9999999694332478
23746,0,0.9999999944748197,5.52508254919959e-09
23747,0,0.9999999993394795,6.605258282863427e-10
23748,1,1.7438796942146975e-41,1.0
23749,0,1.0,2.790724594273811e-62
23750,1,1.3557959854166886e-26,1.0
23751,1,5.2367961458631146e-80,1.0
23752,0,1.0,3.8522027261174193e-19
23753,0,0.9999999997910436,2.0901105494814093e-10
23754,1,6.919855554354001e-44,1.0
23755,0,1.0,4.627483365576845e-138
23756,0,1.0,1.3872143497866216e-127
23757,1,4.515967068551189e-28,1.0
23758,1,6.499634800226981e-57,1.0
23759,0,1.0,1.4790096094835597e-33
23760,0,1.0,6.346680902284454e-36
23761,0,0.9999999998212843,1.7865543679187622e-10
23762,0,1.0,2.693256596145986e-72
23763,0,1.0,1.389355291567834e-39
23764,1,2.120875129231166e-74,1.0
23765,0,0.8636904366605566,0.13630956333943833
23766,1,0.4960937500000003,0.5039062499999998
23767,0,1.0,1.5687361854493997e-50
23768,0,1.0,9.684189215311273e-29
23769,1,3.232447126656289e-46,1.0
23770,0,1.0,1.8447781271862724e-19
23771,0,1.0,1.0556974620844195e-37
23772,0,1.0,9.150661052805999e-122
23773,0,1.0,1.2568076367164116e-19
23774,1,0.24225374195192476,0.7577462580480748
23775,0,1.0,7.274353389418678e-24
23776,0,1.0,1.1004962795019087e-114
23777,0,0.9997301867033385,0.0002698132969114796
23778,1,9.372437462166983e-10,0.9999999990627657
23779,0,1.0,3.798381382966766e-40
23780,0,1.0,5.036348491294285e-100
23781,0,0.9999999999988631,1.0829160832637655e-12
23782,0,1.0,7.479396902321483e-26
23783,1,2.1395882898800662e-21,1.0
23784,1,1.9837606884477915e-20,1.0
23785,0,1.0,6.945422382563145e-18
23786,0,1.0,1.1578956539440566e-26
23787,1,3.793255811453812e-20,1.0
23788,1,4.2139531400274225e-08,0.9999999578612924
23789,1,7.915169125362953e-07,0.9999992084829905
23790,0,1.0,2.371333694165139e-97
23791,1,2.387222645773197e-27,1.0
23792,0,1.0,1.0653281830914765e-81
23793,0,1.0,1.186889718407051e-132
23794,1,1.9016875527373696e-12,0.999999999998181
23795,0,1.0,3.11409514662338e-19
23796,0,1.0,1.3101403094244597e-13
23797,0,1.0,1.4164038557359238e-188
23798,1,0.4960937500000003,0.5039062499999998
23799,0,1.0,3.573996632652671e-101
23800,0,1.0,9.736224968821465e-30
23801,0,1.0,1.12860990683439e-47
23802,0,0.999999999992724,7.142895486017898e-12
23803,0,1.0,5.827678363035302e-97
23804,0,1.0,7.867883215948004e-23
23805,0,1.0,6.76903848336744e-52
23806,1,0.00020380334808245377,0.9997961966515988
23807,0,1.0,1.3173843056832983e-18
23808,0,1.0,1.0878612507740894e-116
23809,0,1.0,6.257305090886823e-72
23810,1,5.675806139064196e-06,0.999994324193913
23811,0,1.0,7.092209472393626e-108
23812,0,1.0,3.204523250857338e-16
23813,1,7.372266437551338e-138,1.0
23814,0,0.999999580273058,4.1972691938818547e-07
23815,1,1.1782099202056487e-29,1.0
23816,1,9.854196234348249e-19,1.0
23817,1,1.7044930616733283e-13,1.0
23818,0,0.6384733225279856,0.36152667747218303
23819,1,4.704843603606306e-207,1.0
23820,1,2.1471335356297078e-20,1.0
23821,1,1.1389040553889425e-11,0.9999999999886313
23822,1,5.440716885383318e-52,1.0
23823,1,1.191535550402861e-20,1.0
23824,0,0.9966389254620742,0.0033610745378040265
23825,1,0.021660325800047148,0.9783396741999375
23826,1,1.0641394573936963e-56,1.0
23827,1,0.0,1.0
23828,1,0.3561710230266235,0.6438289769733702
23829,1,0.39837096875202244,0.6016290312479243
23830,1,2.4408348940742464e-20,1.0
23831,1,0.016422803510378597,0.9835771964895719
23832,0,0.9997346823195736,0.00026531768044681976
23833,0,1.0,1.0629062940141495e-70
23834,1,8.670658937678023e-11,0.9999999999133706
23835,1,7.573719460451889e-40,1.0
23836,1,1.0870403015696565e-26,1.0
23837,1,0.0005740406782377036,0.9994259593216864
23838,0,0.9999996798010728,3.201989246450964e-07
23839,0,1.0,3.8134138161037685e-16
23840,1,0.00012807049846487174,0.9998719295016542
23841,1,2.642809675797584e-15,1.0
23842,1,1.5033502972654086e-54,1.0
23843,1,1.1702812297171825e-68,1.0
23844,1,0.0018895217074202057,0.9981104782925737
23845,1,1.7990656381975105e-22,1.0
23846,0,1.0,8.141876943779425e-54
23847,1,4.1768793629545926e-23,1.0
23848,0,0.9999999639381947,3.606177847728624e-08
23849,1,2.1020065154975076e-17,1.0
23850,0,1.0,2.9173235659803587e-110
23851,1,1.2192016161286044e-20,1.0
23852,0,1.0,1.105004904743265e-18
23853,0,1.0,3.9164464158116915e-52
23854,0,1.0,3.835030598496521e-18
23855,1,4.4266237761638703e-119,1.0
23856,0,1.0,1.272116710538077e-132
23857,0,1.0,1.6082310088958013e-23
23858,0,1.0,3.094245071895251e-179
23859,1,7.397524984889876e-33,1.0
23860,1,6.996283041895174e-17,1.0
23861,0,1.0,4.610959058338104e-16
23862,1,7.944501457601307e-30,1.0
23863,0,1.0,2.0043353034318041e-66
23864,0,0.9999999973542799,2.6458657381419238e-09
23865,0,0.995573631107491,0.004426368892514493
23866,1,0.2148957780944097,0.7851042219056426
23867,0,1.0,2.4230305583977182e-83
23868,1,0.006219954699609537,0.9937800453004092
23869,0,1.0,3.750727731891504e-23
23870,1,9.194785028961142e-06,0.9999908052150012
23871,1,1.0384863904486757e-10,0.9999999998963176
23872,1,6.953699394708063e-41,1.0
23873,1,3.056108517480532e-69,1.0
23874,0,1.0,3.6532865766913656e-18
23875,0,1.0,3.003275256329753e-113
23876,0,1.0,1.0211174430406551e-100
23877,0,1.0,2.7770022564412164e-25
23878,1,1.456259291395598e-56,1.0
23879,0,1.0,4.7560073202505604e-43
23880,0,1.0,2.198576266156009e-55
23881,1,5.117128138617828e-82,1.0
23882,1,0.03607588377430663,0.9639241162256699
23883,0,1.0,1.9468620400015127e-101
23884,0,1.0,3.961447152777917e-28
23885,1,3.1331124906759375e-27,1.0
23886,1,1.2469889831728172e-12,0.999999999998181
23887,0,1.0,6.902693966042021e-35
23888,0,1.0,1.6571161465168852e-15
23889,1,9.362089514372405e-31,1.0
23890,1,0.00016327951083252464,0.9998367204891632
23891,0,1.0,1.5992441035329086e-87
23892,0,0.9985383157409974,0.0014616842589914162
23893,1,7.907553219463906e-09,0.9999999920923983
23894,1,1.642577037847394e-96,1.0
23895,0,1.0,6.738439749599471e-14
23896,0,0.9999999999017746,9.833974028564613e-11
23897,1,2.329715749666262e-48,1.0
23898,1,4.9208159605905126e-179,1.0
23899,0,1.0,3.3727180252657864e-38
23900,0,1.0,8.172670537716058e-245
23901,0,0.6071350339834143,0.39286496601484033
23902,0,1.0,3.242769223109245e-262
23903,1,6.110923600451221e-22,1.0
23904,0,1.0,1.028942247373861e-104
23905,0,1.0,7.784431171189205e-53
23906,1,0.014574502446501436,0.9854254975537179
23907,1,3.711329602382089e-33,1.0
23908,0,0.999999988833224,1.1166673728735722e-08
23909,1,7.736205871183521e-12,0.9999999999922693
23910,0,1.0,3.018648466409829e-18
23911,0,1.0,5.801596277371837e-77
23912,1,4.3036194023426285e-05,0.9999569638059617
23913,1,2.893471077657839e-41,1.0
23914,1,2.1169859321201203e-06,0.9999978830141697
23915,1,1.6259309187281174e-53,1.0
23916,0,1.0,0.0
23917,0,0.9999999999895408,1.0311395697802838e-11
23918,0,1.0,2.179249373028081e-53
23919,1,1.397218394277003e-13,1.0
23920,0,1.0,3.0473224207625873e-65
23921,0,1.0,1.5251548211522338e-49
23922,0,1.0,7.894003276463311e-115
23923,1,9.88195273556366e-12,0.9999999999899956
23924,0,1.0,1.5049849925740489e-89
23925,1,2.5313301702364316e-06,0.9999974686698102
23926,0,0.9999999625800917,3.741988733006901e-08
23927,1,1.9357919294280007e-35,1.0
23928,0,1.0,4.841671834649586e-16
23929,1,4.404855228040212e-128,1.0
23930,1,2.4178503592867705e-39,1.0
23931,0,1.0,4.5028899201826266e-95
23932,0,1.0,5.317680799139225e-209
23933,1,0.0004651213379332187,0.9995348786620866
23934,0,1.0,4.268091227989044e-58
23935,0,1.0,6.065841369932842e-44
23936,1,1.6352539144157441e-18,1.0
23937,1,6.514010018229007e-14,1.0
23938,0,1.0,1.07342419510819e-149
23939,1,1.5234038786119336e-69,1.0
23940,0,1.0,5.971363670839107e-63
23941,0,0.9874250658575099,0.012574934143099669
23942,1,6.365233439189563e-17,1.0
23943,0,1.0,3.537110667514655e-123
23944,0,1.0,1.222789783023635e-115
23945,1,9.472990786129716e-12,0.9999999999904503
23946,0,0.9333316208449773,0.06666837915501804
23947,1,5.440589613820901e-50,1.0
23948,1,0.00029747683827252965,0.9997025231617382
23949,0,1.0,1.938225882909566e-161
23950,0,1.0,5.814999772199353e-91
23951,0,1.0,6.76372346449766e-33
23952,1,1.5530641943587303e-16,1.0
23953,0,0.9999701023333912,2.9897666419032566e-05
23954,1,5.724261852119022e-38,1.0
23955,0,0.9999956108882458,4.3891116765527115e-06
23956,0,0.9999999999323563,6.763330650423102e-11
23957,0,1.0,6.880816973431356e-33
23958,1,1.8975481959288844e-114,1.0
23959,1,1.1784683505177104e-107,1.0
23960,0,1.0,6.797993755574626e-65
23961,1,0.0015899760564946563,0.9984100239432661
23962,1,1.2436700996600634e-41,1.0
23963,1,9.617806305228499e-21,1.0
23964,0,1.0,7.969385180859353e-90
23965,0,1.0,2.932017957548179e-20
23966,0,1.0,1.8417551127184323e-137
23967,1,5.161893544486381e-60,1.0
23968,1,5.869132296962161e-163,1.0
23969,0,1.0,5.8092910434139035e-139
23970,1,1.407819868566484e-30,1.0
23971,1,5.191520003162089e-05,0.9999480847999647
23972,0,0.9998466405764621,0.00015335942332691038
23973,0,1.0,3.6891168739077745e-100
23974,1,4.513614777145776e-13,0.9999999999995453
23975,0,1.0,2.3733588826368406e-123
23976,0,1.0,1.3150555707374056e-58
23977,0,1.0,1.3336533591599247e-21
23978,1,4.456182161749228e-32,1.0
23979,0,1.0,3.6508418436860516e-22
23980,0,1.0,2.6091592510249203e-192
23981,0,1.0,4.636353803843581e-47
23982,1,2.051048110714261e-91,1.0
23983,0,1.0,1.075453871104238e-43
23984,0,0.9999949342833202,5.065716749626001e-06
23985,0,0.9902777659722838,0.009722234027734995
23986,1,0.0001334250599843758,0.9998665749400372
23987,1,6.600804225017661e-10,0.9999999993399342
23988,1,9.616925661277574e-20,1.0
23989,0,1.0,3.549125146320225e-75
23990,0,1.0,8.072591419680678e-37
23991,0,1.0,6.852733395081923e-21
23992,0,1.0,6.190251806426696e-32
23993,1,0.06293474966934291,0.93706525033063
23994,0,1.0,2.960499889752902e-146
23995,1,1.1518218844106248e-87,1.0
23996,1,7.48384283563028e-18,1.0
23997,0,1.0,5.831791397861353e-156
23998,0,0.99888658353122,0.0011134164688614404
23999,0,1.0,6.506466694997867e-91
24000,0,0.9999965546290022,3.4453710589158496e-06
24001,0,1.0,4.888076846880225e-28
24002,0,1.0,3.396221919380593e-181
24003,0,1.0,1.3016700979863555e-38
24004,0,0.9996530351667787,0.00034696483311134094
24005,0,1.0,7.218714991210015e-92
24006,0,1.0,3.2592955356796454e-32
24007,1,2.776134084233418e-23,1.0
24008,1,1.1923674458716806e-24,1.0
24009,1,2.602554923210225e-05,0.9999739744507653
24010,0,0.9999999999770353,2.295495190276824e-11
24011,1,1.4996922232639086e-105,1.0
24012,0,1.0,2.3275383765726e-163
24013,1,1.984893383673284e-64,1.0
24014,0,1.0,1.6193235258332532e-119
24015,1,0.0,1.0
24016,0,0.9999996847782809,3.15221728323472e-07
24017,0,0.7733726441554903,0.22662735584451038
24018,0,1.0,4.444247691382476e-78
24019,0,0.999999999953161,4.67775853716654e-11
24020,0,0.9988648113757773,0.001135188624167522
24021,1,1.0682716781204779e-10,0.9999999998931344
24022,1,8.498968194036674e-105,1.0
24023,1,0.4960937500000003,0.5039062499999998
24024,0,1.0,5.403509957964156e-19
24025,1,5.0352229204018676e-14,1.0
24026,0,1.0,6.691748275396636e-25
24027,0,0.9988032888460648,0.0011967111540453147
24028,1,1.8387870444057817e-52,1.0
24029,0,1.0,1.2811965333600991e-92
24030,0,1.0,2.6592090305570892e-48
24031,1,5.337782349404448e-06,0.9999946622176946
24032,1,1.776753850868976e-89,1.0
24033,0,0.9834747749790183,0.016525225021013838
24034,0,1.0,7.843640924366998e-44
24035,0,1.0,2.104509699021432e-103
24036,1,1.9757096363834868e-10,0.9999999998024123
24037,0,1.0,0.0
24038,0,1.0,2.606197807649917e-94
24039,0,1.0,1.3679533564358387e-14
24040,0,1.0,1.8257437077778488e-17
24041,1,3.180630612752511e-26,1.0
24042,1,2.1837594599066507e-47,1.0
24043,1,2.0443153653093724e-42,1.0
24044,0,1.0,2.1157129872213626e-26
24045,0,0.9999999997971827,2.0292232146494245e-10
24046,0,1.0,6.783749044353366e-77
24047,0,1.0,1.4148310106181277e-28
24048,1,2.3169388256137944e-26,1.0
24049,1,1.4968026579880155e-44,1.0
24050,0,1.0,4.780098773461975e-47
24051,1,0.00011761214648431942,0.9998823878535192
24052,0,0.9999999927063072,7.293782592834514e-09
24053,0,1.0,4.155891744644623e-87
24054,0,1.0,3.844247956677988e-31
24055,1,1.0279415601706483e-20,1.0
24056,0,1.0,3.15211043024148e-22
24057,1,2.907213681275696e-13,1.0
24058,0,1.0,6.280030817168123e-98
24059,0,1.0,6.001354553781564e-76
24060,1,0.006237200149519107,0.993762799850266
24061,1,0.23383870496732614,0.7661612950326637
24062,1,4.2117141571324415e-06,0.9999957882857887
24063,0,1.0,1.3395204169154346e-20
24064,1,4.550073238309284e-208,1.0
24065,0,1.0,1.2241810393397944e-104
24066,0,1.0,1.245974610784964e-45
24067,0,1.0,6.260633806840846e-27
24068,0,1.0,1.5046137636979786e-150
24069,1,0.005142027870743933,0.9948579721292679
24070,1,3.028919514687942e-24,1.0
24071,0,0.9999982281437733,1.7718563203636023e-06
24072,0,1.0,2.3348450677286617e-109
24073,0,0.9999915549403415,8.445059563672516e-06
24074,0,1.0,5.5989353850367155e-39
24075,0,0.9999999987176125,1.282594929935975e-09
24076,0,1.0,4.357811384291608e-52
